AccX_var,AccY_var,AccZ_var,GyrX_var,GyrY_var,GyrZ_var,AccX_ave,AccY_ave,AccZ_ave,GyrX_ave,GyrY_ave,GyrZ_ave,AccX_max,AccY_max,AccZ_max,GyrX_max,GyrY_max,GyrZ_max,AccX_cov,AccY_cov,AccZ_cov,GyrX_cov,GyrY_cov,GyrZ_cov,AccX_min,AccY_min,AccZ_min,GyrX_min,GyrY_min,GyrZ_min,Teknik
51.71047712418111,28.028459904303073,37.89485887383754,2.1609303277430527,2.050184265302765,6.519351069113138,5.595317377689445,1.4655982986365255,0.37096054186982375,0.1445389876779814,-0.17772926450478246,-0.16933219986404854,14.517647999200735,14.095349352545497,12.101641382064175,3.209481012533348,2.1965925731962037,4.40089493862648,9.244335853424328,18.941007564171407,107.47595167067993,15.649237330565601,-11.94474434478064,-35.977863208758656,-1.5906337602383573,-3.809355975622597,-5.794010180492299,-1.3164098436028544,-1.6046475063428325,-2.7311382809226656,Salah
20.60434136219547,33.04440167921306,45.65060272140062,3.683824046463833,1.489004286227996,2.3613925693354156,6.06286601358592,2.4642305551318313,2.859958688167799,0.18883425282750743,-0.17606758534465977,0.00037209238587379307,12.003247182876054,10.999659182717885,14.107969198445359,4.192085370661291,2.2858567460278216,4.083964761441631,3.393331252926627,13.447597950825166,15.978988497528796,19.881440141111586,-9.05479357080548,469.7763303067223,1.5264706314363714,-3.285992185226419,-3.9039270173271254,-1.7273560085718571,-1.378551764552708,-1.5412649624307646,Salah
17.300504050784525,19.012893647992197,13.430373947007073,2.369822873366941,0.8288181405725472,1.7301466036371662,6.81280507969301,0.44555464297711345,5.297597168829804,0.0678189424603697,-0.02533094394939278,-0.2162331609719146,19.594183169797013,7.800042966982292,13.782379805298087,4.403552208994584,2.5020060692698665,2.2075953281480865,2.545744900201524,41.1402044072284,2.5257886295299903,32.733007743401956,-29.953399562015683,-8.354076780483568,2.646210205504215,-3.8975470701396797,1.644790806274653,-1.4615781551652425,-0.9529050005560865,-1.5382696672038496,Salah
15.761151660758083,13.8027591937273,13.923187804549158,0.510821177159816,1.2628795084156799,5.1474887690704865,7.187147341109699,1.67474450912632,2.979754737737505,-0.11190034094723479,0.08987687829584871,-0.11900757707086926,12.31526033163584,10.298481268555497,12.461447703550723,1.908464157958033,2.595693410138096,4.307808467601999,2.2042779862782527,8.19407312656742,4.67558398578012,-5.017390161445602,16.529750910810492,-43.62783836276531,3.245766350479449,-2.010216061963297,-0.7531839185821425,-0.8216715239349797,-1.0434770426122566,-2.394933220159479,Salah
17.050016505286415,22.75153460752947,32.79374221171688,4.8996679841950135,0.6620906303834524,2.610992272496215,5.205574152198601,4.054469942323354,1.1254679429452625,0.1882847294973852,0.08039030241425157,-0.00046802106113980405,12.100053263617326,12.213946337867398,9.095213052269967,4.400323491563441,2.58809045433937,4.405197160271278,3.283318535022459,5.619574628472916,29.275733650434763,25.242968321029068,7.525437785118458,252.46887743102707,1.0587253929406462,-0.7011190910684533,-4.599419238251881,-2.0174445369953484,-0.7322095541950255,-1.6157836988327483,Salah
8.350804663039732,15.505062403715248,23.746251685196103,2.532876146316155,1.7311285375237964,1.5349380261103418,6.289767349993513,2.550173881478891,4.136457807862857,-0.022473348866287615,-0.16113981375205477,0.019555133036625406,9.411406729186997,16.10758505003628,13.294837363427806,4.408812520478217,3.507056275394759,4.396207795119088,1.3311964844664492,6.1126095237735685,5.775021702027469,-130.9399594299041,-9.9713404399382,66.5442002356839,3.395027975779964,-1.3909710547125853,-0.7593714125999879,-1.5932215396894716,-1.4891240980657692,-1.2209665879793818,Salah
7.224617470660882,20.770256762936008,30.594686814984723,2.6066942499030032,0.3318284350113729,1.6399670053743887,6.548738987575262,1.4792046227432347,4.45378214520526,0.09386974876393792,0.11662635623028812,-0.12217565663421796,11.000870212899773,10.186925995963742,15.592456402027487,3.4045085533806803,0.9935504106903208,4.39441441505185,1.0841710132806643,14.079973117426261,6.860622411650319,26.106439650274545,3.007783484650387,-14.988842175660567,3.850639434444059,-3.0789821464092832,-1.0793083873109435,-1.5281158998333442,-0.4768241469697875,-1.3806713865388993,Salah
48.002344690340166,21.486389417824636,47.384915661997205,4.020845129201906,2.715504341418346,4.9984395076965455,5.495419259425922,1.284814101863996,1.0493086886394472,-0.03470794585957022,-0.10852618170099339,-0.24205257096034022,15.990041513039793,10.998145410477196,9.904876486748389,4.411663055197812,2.1081298146781533,4.4061863298002875,8.718952644140773,16.508331115235432,45.78759236391083,-100.3859686521711,-25.820745820801868,-19.607544701587504,-1.4193519975931816,-3.3300710299154535,-5.8520486731474115,-2.043652117323032,-1.75905571826686,-2.500247234838217,Salah
24.27204763358492,10.527956648105866,35.799240130101076,3.6375300965480575,0.5718308916053623,2.5486269143511953,5.582398515786309,3.3431968074066396,0.7319849955589722,-0.011625158432636049,-0.10757292334794663,-0.14159543974423094,12.512258542822272,9.722057694980933,7.684297758673382,2.886982307586934,1.3879151891518284,3.2836436606299877,4.336525028321391,3.1299755306897747,48.42642179116346,4.705954546991212e+16,-6.198034798408131,-19.63716126202136,0.6608113198898582,0.1144364134763577,-5.263604324058792,-1.8959556382528155,-0.8676955672236542,-1.7361016845192685,Salah
27.751680126292147,10.073150129953454,44.17463369416998,3.8710795190108547,1.3356541948781406,3.626284826794108,5.2956971369067025,3.409690950536916,0.5012439677660643,0.02260516292260893,-0.039036446213824544,-0.04999145251572376,11.908141067852478,10.198510546330935,7.510063734076233,3.09548900168962,1.9959219461965738,4.407682545033027,5.228715158268063,2.9743859829941344,89.20379688085013,90.07528876092182,-20.056178752804048,-84.33114246998517,0.042763759282712976,0.23331659970443402,-6.153553002624075,-1.9269501119251067,-1.214803721632952,-1.9441338820393932,Salah
